energy,tempo,instrumentalness,acousticness,danceability,valence,label
0.851,136.063,0.0,0.375,0.763,0.92,Kinetik
0.95,121.989,3.73e-06,0.0629,0.706,0.884,Kinetik
0.753,100.499,0.0,0.321,0.686,0.55,Kinetik
0.839,102.988,0.0,0.0536,0.794,0.591,Kinetik
0.914,107.553,0.0,0.514,0.676,0.842,Kinetik
0.942,105.047,0.0,0.0743,0.775,0.468,Kinetik
0.799,114.188,2.03e-06,0.427,0.802,0.901,Kinetik
0.833,116.074,0.000828,0.0159,0.663,0.698,Kinetik
0.883,105.023,0.0,0.0882,0.671,0.644,Kinetik
0.768,108.005,0.0,0.215,0.72,0.804,Kinetik
0.954,130.037,0.004,0.223,0.691,0.808,Kinetik
0.871,119.996,0.0,0.056,0.664,0.601,Kinetik
0.856,126.035,0.0,0.155,0.748,0.889,Kinetik
0.888,132.014,1.95e-05,0.155,0.662,0.734,Kinetik
0.954,130.037,0.004,0.223,0.691,0.808,Kinetik
0.946,128.008,0.000308,0.0327,0.681,0.741,Kinetik
0.92,134.349,1.93e-06,0.406,0.671,0.925,Kinetik
0.854,130.903,0.0,0.26,0.736,0.728,Kinetik
0.885,107.014,0.00275,0.026,0.654,0.57,Kinetik
0.898,100.021,0.0,0.0174,0.684,0.808,Kinetik
0.818,126.806,2.06e-06,0.565,0.711,0.912,Kinetik
0.791,132.109,2.96e-06,0.0918,0.656,0.784,Kinetik
0.757,120.12,0.0,0.232,0.742,0.614,Kinetik
0.752,132.054,0.000562,0.364,0.77,0.744,Kinetik
0.788,123.132,0.000305,0.508,0.753,0.668,Kinetik
0.769,108.007,0.000495,0.544,0.741,0.594,Kinetik
0.947,129.974,0.0,0.0884,0.67,0.963,Kinetik
0.933,122.596,0.0,0.15,0.687,0.696,Kinetik
0.821,130.018,1.46e-06,0.141,0.728,0.73,Kinetik
0.819,102.646,0.000231,0.0197,0.762,0.803,Kinetik
0.977,110.056,0.0,0.0417,0.72,0.659,Kinetik
0.974,134.997,0.0189,0.00786,0.672,0.937,Kinetik
0.908,130.017,0.000199,0.0838,0.796,0.634,Kinetik
0.911,136.93,3.45e-05,0.0581,0.718,0.872,Kinetik
0.784,138.029,0.0,0.00781,0.665,0.846,Kinetik
0.865,133.842,7.68e-06,0.306,0.812,0.639,Kinetik
0.924,128.017,0.0,0.133,0.7,0.756,Kinetik
0.921,127.981,0.0937,0.211,0.704,0.664,Kinetik
0.932,128.008,0.0,0.00431,0.693,0.748,Kinetik
0.851,100.991,0.000499,0.0515,0.695,0.509,Kinetik
0.908,134.982,0.0,0.0741,0.652,0.774,Kinetik
0.814,118.902,0.0,0.18,0.7,0.809,Kinetik
0.796,111.993,2.62e-05,0.184,0.692,0.737,Kinetik
0.956,135.977,0.000268,0.028,0.703,0.923,Kinetik
0.923,127.982,1.18e-05,0.0243,0.675,0.609,Kinetik
0.975,127.995,0.0111,0.063,0.662,0.806,Kinetik
0.903,135.972,0.000348,0.0167,0.741,0.968,Kinetik
0.939,131.031,0.0,0.00185,0.66,0.873,Kinetik
0.904,112.033,0.0,0.169,0.703,0.668,Kinetik
0.89,115.002,0.0,0.143,0.671,0.579,Kinetik
0.813,117.005,0.0,0.00135,0.693,0.713,Kinetik
0.875,120.008,0.0,0.499,0.729,0.722,Kinetik
0.875,102.256,0.00137,0.0428,0.692,0.85,Kinetik
0.898,131.951,0.00218,0.452,0.683,0.498,Kinetik
0.949,109.992,1.63e-05,0.306,0.777,0.85,Kinetik
0.976,136.916,0.0,0.483,0.666,0.775,Kinetik
0.909,113.014,0.0,0.102,0.666,0.576,Kinetik
0.856,114.871,3.12e-06,0.126,0.671,0.667,Kinetik
0.926,132.957,0.0,0.0457,0.662,0.84,Kinetik
0.804,109.997,0.104,0.149,0.715,0.815,Kinetik
0.875,119.986,0.000261,0.107,0.663,0.742,Kinetik
0.797,119.929,0.00929,0.0136,0.689,0.859,Kinetik
0.923,134.322,0.000255,0.433,0.652,0.926,Kinetik
0.947,124.941,0.0,0.25,0.704,0.88,Kinetik
0.886,130.003,6.72e-05,0.0968,0.688,0.823,Kinetik
0.765,128.021,0.000248,0.359,0.729,0.623,Kinetik
0.961,128.035,0.0,0.0898,0.663,0.842,Kinetik
0.928,127.981,0.0,0.139,0.679,0.602,Kinetik
0.936,121.986,1.53e-06,0.259,0.681,0.924,Kinetik
0.889,128.029,0.0,0.0557,0.694,0.853,Kinetik
0.991,128.002,0.0,0.0155,0.663,0.77,Kinetik
0.8,110.027,0.0,0.122,0.693,0.859,Kinetik
0.906,125.925,0.0,0.344,0.705,0.851,Kinetik
0.866,124.048,0.00409,0.276,0.746,0.919,Kinetik
0.979,133.942,0.000288,0.174,0.73,0.783,Kinetik
0.919,130.092,2.33e-06,0.0714,0.693,0.856,Kinetik
0.811,119.978,0.0,0.381,0.726,0.856,Kinetik
0.902,129.079,5.54e-05,0.00327,0.795,0.547,Kinetik
0.852,130.021,5.85e-06,0.0593,0.661,0.795,Kinetik
0.907,131.027,0.0,0.1,0.796,0.793,Kinetik
0.989,128.044,0.0,0.0669,0.708,0.283,Kinetik
0.825,117.008,0.0,0.0012,0.694,0.747,Kinetik
0.921,125.464,0.0,0.201,0.68,0.697,Kinetik
0.936,134.992,0.0593,0.00895,0.681,0.959,Kinetik
0.836,101.06,0.0,0.0484,0.679,0.397,Kinetik
0.968,129.901,8.61e-05,0.0841,0.671,0.963,Kinetik
0.836,105.983,2.15e-06,0.497,0.775,0.7,Kinetik
0.774,138.004,0.0,0.00565,0.666,0.851,Kinetik
0.867,104.091,1.8e-06,0.00493,0.684,0.61,Kinetik
0.911,116.486,0.0328,0.108,0.721,0.898,Kinetik
0.887,131.986,0.385,0.154,0.666,0.971,Kinetik
0.776,123.027,4.75e-06,0.00438,0.663,0.604,Kinetik
0.823,122.998,0.0,0.0156,0.658,0.585,Kinetik
0.961,135.033,0.0126,0.0196,0.659,0.537,Kinetik
0.919,106.019,0.0,0.439,0.734,0.691,Kinetik
0.964,132.015,0.302,0.0202,0.676,0.497,Kinetik
0.935,131.999,0.00555,0.315,0.735,0.662,Kinetik
0.988,135.005,0.00145,0.00632,0.678,0.659,Kinetik
0.954,132.017,0.486,0.0223,0.678,0.531,Kinetik
0.907,130.035,2.33e-06,0.0917,0.68,0.689,Kinetik
0.899,126.957,3.8e-05,0.0164,0.683,0.703,Kinetik
0.761,137.997,0.0,0.00662,0.674,0.814,Kinetik
0.919,131.983,1.24e-05,0.224,0.701,0.644,Kinetik
0.849,104.021,4.05e-06,0.00479,0.688,0.609,Kinetik
0.933,135.01,0.0,0.106,0.712,0.77,Kinetik
0.898,136.743,9.57e-05,0.319,0.658,0.859,Kinetik
0.763,119.968,0.0,0.71,0.67,0.703,Kinetik
0.904,128.006,0.0,0.231,0.677,0.886,Kinetik
0.891,106.076,4.91e-06,0.278,0.71,0.603,Kinetik
0.911,135.001,1.57e-05,0.00659,0.734,0.81,Kinetik
0.916,125.927,0.0,0.291,0.706,0.886,Kinetik
0.901,127.509,0.00274,0.0437,0.761,0.617,Kinetik
0.898,100.005,0.028,0.0113,0.651,0.416,Kinetik
0.966,124.942,1.43e-06,0.212,0.661,0.844,Kinetik
0.937,124.02,1.77e-05,0.11,0.679,0.397,Kinetik
0.967,124.953,0.0,0.217,0.654,0.544,Kinetik
0.944,125.061,0.0,0.647,0.766,0.518,Kinetik
0.832,119.95,0.0,0.145,0.693,0.523,Kinetik
0.866,129.959,9.68e-06,0.461,0.68,0.935,Kinetik
0.982,107.478,0.000152,0.00142,0.678,0.782,Kinetik
0.891,105.007,4.23e-06,0.00339,0.653,0.232,Kinetik
0.935,131.997,2.01e-06,0.143,0.795,0.703,Kinetik
0.824,111.932,0.0,0.527,0.681,0.351,Kinetik
0.959,132.99,3.38e-06,0.0188,0.66,0.589,Kinetik
0.91,127.005,0.0,0.00695,0.693,0.745,Kinetik
0.816,135.075,3.23e-05,0.43,0.715,0.783,Kinetik
0.84,130.001,0.00122,0.081,0.737,0.765,Kinetik
0.956,114.981,0.00676,0.152,0.677,0.41,Kinetik
0.805,139.972,6.79e-06,0.0089,0.689,0.798,Kinetik
0.786,130.866,0.0,0.0548,0.661,0.61,Kinetik
0.97,125.027,1.16e-05,0.112,0.725,0.723,Kinetik
0.832,118.626,0.0,0.00394,0.656,0.822,Kinetik
0.95,135.065,5.69e-06,0.0301,0.728,0.937,Kinetik
0.832,122.0,0.00159,0.00281,0.682,0.555,Kinetik
0.874,130.041,1.72e-05,0.00231,0.67,0.789,Kinetik
0.934,129.974,0.0,0.073,0.669,0.175,Kinetik
0.871,130.025,1.8e-06,0.00299,0.663,0.826,Kinetik
0.934,129.974,0.0,0.073,0.669,0.175,Kinetik
0.764,116.982,0.0,0.00803,0.746,0.701,Kinetik
0.951,104.024,0.0,0.0212,0.716,0.703,Kinetik
0.923,105.965,1.35e-05,0.361,0.68,0.863,Kinetik
0.933,127.965,0.0,0.357,0.704,0.895,Kinetik
0.813,116.964,0.0,0.265,0.749,0.658,Kinetik
0.926,130.957,0.0,0.436,0.723,0.912,Kinetik
0.94,122.992,0.0,0.144,0.658,0.694,Kinetik
0.976,115.048,0.0,0.188,0.746,0.912,Kinetik
0.815,138.104,0.0,0.322,0.684,0.819,Kinetik
0.759,129.982,3.82e-05,0.00346,0.707,0.646,Kinetik
0.853,134.991,0.0,0.305,0.725,0.707,Kinetik
0.76,107.007,0.0,0.0639,0.671,0.796,Kinetik
0.889,127.993,0.0,0.223,0.78,0.961,Kinetik
0.951,125.017,0.0,0.165,0.729,0.836,Kinetik
0.902,130.02,0.0,0.0591,0.686,0.901,Kinetik
0.87,134.979,0.0,0.321,0.719,0.732,Kinetik
0.8,128.021,1.19e-06,0.016,0.699,0.561,Kinetik
0.939,132.148,0.000181,0.487,0.732,0.96,Kinetik
0.933,119.971,3.67e-05,0.0674,0.732,0.611,Kinetik
0.773,116.975,0.0,0.00704,0.752,0.686,Kinetik
0.895,127.924,0.0,0.0274,0.691,0.581,Kinetik
0.935,120.032,1.06e-06,0.174,0.771,0.86,Kinetik
0.962,128.013,1.77e-06,0.153,0.709,0.767,Kinetik
0.876,100.025,0.0,0.0148,0.8,0.912,Kinetik
0.865,128.138,0.0,0.107,0.68,0.848,Kinetik
0.756,103.987,0.00361,0.00502,0.671,0.848,Kinetik
0.798,129.039,0.0,0.364,0.71,0.789,Kinetik
0.975,115.057,0.0,0.154,0.736,0.927,Kinetik
0.795,128.036,0.0,0.015,0.694,0.556,Kinetik
0.796,129.031,0.0,0.257,0.714,0.802,Kinetik
0.873,130.024,0.0,0.0545,0.687,0.884,Kinetik
0.85,117.968,0.0,0.203,0.749,0.912,Kinetik
0.754,117.917,7.03e-05,0.0168,0.661,0.871,Kinetik
0.923,105.965,1.35e-05,0.361,0.68,0.863,Kinetik
0.834,139.996,5.74e-06,0.343,0.679,0.962,Kinetik
0.923,128.014,0.0,0.0836,0.666,0.861,Kinetik
0.876,117.983,0.0,0.148,0.7,0.787,Kinetik
0.872,137.007,0.145,0.092,0.668,0.828,Kinetik
0.786,113.034,0.00216,0.186,0.708,0.675,Kinetik
0.764,116.982,0.0,0.00803,0.746,0.701,Kinetik
0.86,100.016,0.0,0.447,0.662,0.69,Kinetik
0.751,103.976,0.0237,0.00483,0.669,0.833,Kinetik
0.965,128.003,1.38e-06,0.15,0.707,0.777,Kinetik
0.867,128.007,0.0,0.0242,0.673,0.43,Kinetik
0.928,119.96,0.0,0.00989,0.664,0.53,Kinetik
0.875,132.007,2.63e-05,0.083,0.699,0.863,Kinetik
0.773,126.079,0.0,0.0244,0.679,0.902,Kinetik
0.824,122.014,0.0,0.0401,0.664,0.475,Kinetik
0.876,132.493,1.35e-06,0.0162,0.651,0.873,Kinetik
0.77,102.732,7.03e-06,0.00263,0.683,0.784,Kinetik
0.912,103.966,0.0,0.073,0.694,0.793,Kinetik
0.755,103.92,0.0,0.346,0.705,0.887,Kinetik
0.913,129.036,2.08e-06,0.0318,0.699,0.671,Kinetik
0.931,121.001,0.0,0.00466,0.679,0.962,Kinetik
0.861,138.335,0.0254,0.057,0.69,0.833,Kinetik
0.816,129.975,4.74e-06,0.558,0.686,0.942,Kinetik
0.764,114.949,0.0,0.0613,0.661,0.637,Kinetik
0.814,124.92,2.22e-05,0.0483,0.872,0.829,Kinetik
0.926,104.997,0.0,0.309,0.72,0.846,Kinetik
0.934,128.096,0.0964,0.00207,0.74,0.617,Kinetik
0.809,130.003,0.000336,0.0251,0.793,0.158,Kinetik
0.891,103.022,4.72e-05,0.00344,0.724,0.818,Kinetik
0.871,117.983,5.6e-06,0.0132,0.705,0.918,Kinetik
0.879,132.857,0.0,0.222,0.677,0.797,Kinetik
0.91,107.025,0.0,0.171,0.677,0.938,Kinetik
0.814,108.025,8.28e-05,0.0432,0.78,0.59,Kinetik
0.862,124.96,1.77e-05,0.0951,0.652,0.723,Kinetik
0.78,115.99,0.00331,0.0336,0.729,0.816,Kinetik
0.881,113.006,3.82e-06,0.0219,0.664,0.923,Kinetik
0.812,119.625,0.0,0.0122,0.787,0.529,Kinetik
0.912,107.977,0.0,0.216,0.677,0.614,Kinetik
0.817,100.016,7.21e-06,0.0717,0.712,0.679,Kinetik
0.817,100.016,7.21e-06,0.0717,0.712,0.679,Kinetik
0.928,126.032,0.0,0.179,0.711,0.775,Kinetik
0.837,115.099,0.00235,0.5,0.775,0.842,Kinetik
0.758,129.984,5.87e-05,0.00348,0.71,0.695,Kinetik
0.781,102.983,0.0,0.146,0.686,0.752,Kinetik
0.893,127.963,0.0,0.428,0.711,0.855,Kinetik
0.842,114.839,0.0139,0.229,0.76,0.625,Kinetik
0.888,137.861,0.0,0.0116,0.669,0.842,Kinetik
0.801,110.132,0.0126,0.476,0.842,0.856,Kinetik
0.94,122.992,0.0,0.144,0.658,0.694,Kinetik
0.831,133.424,2.59e-06,0.0367,0.84,0.884,Kinetik
0.895,127.924,0.0,0.0274,0.691,0.581,Kinetik
0.8,128.021,1.19e-06,0.016,0.699,0.561,Kinetik
0.795,128.036,0.0,0.015,0.694,0.556,Kinetik
0.865,128.138,0.0,0.107,0.68,0.848,Kinetik
0.754,117.917,7.03e-05,0.0168,0.661,0.871,Kinetik
0.856,110.108,0.0,0.127,0.675,0.686,Kinetik
0.828,120.323,0.0,0.241,0.682,0.886,Kinetik
0.891,103.022,4.72e-05,0.00344,0.724,0.818,Kinetik
0.773,126.079,0.0,0.0244,0.679,0.902,Kinetik
0.824,122.014,0.0,0.0401,0.664,0.475,Kinetik
0.935,132.665,6.98e-05,0.096,0.655,0.499,Kinetik
0.888,137.861,0.0,0.0116,0.669,0.842,Kinetik
0.762,125.9,0.0,0.0163,0.651,0.765,Kinetik
0.862,124.96,1.77e-05,0.0951,0.652,0.723,Kinetik
0.881,113.006,3.82e-06,0.0219,0.664,0.923,Kinetik
0.928,126.032,0.0,0.179,0.711,0.775,Kinetik
0.882,131.977,3.08e-05,0.157,0.666,0.936,Kinetik
0.842,114.839,0.0139,0.229,0.76,0.625,Kinetik
0.868,100.959,3.38e-06,0.161,0.682,0.929,Kinetik
0.858,139.908,0.0048,0.00509,0.667,0.694,Kinetik
0.872,120.014,1.81e-06,0.157,0.72,0.966,Kinetik
0.959,134.017,8.48e-05,0.00893,0.675,0.835,Kinetik
0.788,103.172,2.05e-06,0.0117,0.711,0.757,Kinetik
0.879,110.036,6.78e-06,0.00914,0.714,0.752,Kinetik
0.854,132.076,0.0,0.0719,0.667,0.906,Kinetik
0.76,139.874,0.0,0.343,0.716,0.712,Kinetik
0.811,136.015,0.0,0.17,0.733,0.963,Kinetik
0.969,120.834,5.27e-06,0.00738,0.663,0.735,Kinetik
0.942,129.962,0.000181,0.0194,0.698,0.967,Kinetik
0.92,112.889,0.0,0.0727,0.656,0.922,Kinetik
0.916,133.889,0.0,0.029,0.691,0.394,Kinetik
0.807,113.975,0.0,0.304,0.76,0.562,Kinetik
0.832,125.926,0.00131,0.168,0.697,0.979,Kinetik
0.801,110.132,0.0126,0.476,0.842,0.856,Kinetik
0.756,131.715,0.00765,0.0843,0.802,0.963,Kinetik
0.906,127.957,1.85e-06,0.223,0.796,0.392,Kinetik
0.938,123.992,0.0193,0.592,0.767,0.868,Kinetik
0.786,113.034,0.00216,0.186,0.708,0.675,Kinetik
0.77,102.732,7.03e-06,0.00263,0.683,0.784,Kinetik
0.831,125.901,0.000892,0.165,0.694,0.98,Kinetik
0.764,114.949,0.0,0.0613,0.661,0.637,Kinetik
0.755,103.92,0.0,0.346,0.705,0.887,Kinetik
0.886,102.059,0.0,0.402,0.762,0.967,Kinetik
0.765,114.044,0.0,0.0112,0.746,0.737,Kinetik
0.787,130.018,0.000107,0.0452,0.813,0.326,Kinetik
0.859,139.931,0.0,0.0313,0.671,0.39,Kinetik
0.922,125.014,0.0,0.103,0.68,0.799,Kinetik
0.907,119.973,0.0,0.136,0.772,0.783,Kinetik
0.799,103.991,0.0,0.417,0.659,0.782,Kinetik
0.861,131.98,0.00182,0.318,0.738,0.58,Kinetik
0.762,110.043,0.0,0.0224,0.779,0.859,Kinetik
0.777,111.944,2.58e-06,0.0539,0.765,0.64,Kinetik
0.836,124.952,0.0,0.00268,0.661,0.396,Kinetik
0.855,126.035,0.0,0.00481,0.733,0.42,Kinetik
0.852,125.036,0.0,0.0687,0.786,0.455,Kinetik
0.776,119.92,0.000512,0.124,0.764,0.772,Kinetik
0.791,109.976,0.00187,0.228,0.852,0.955,Kinetik
0.808,115.0,0.0214,0.347,0.791,0.745,Kinetik
0.89,100.006,0.0,0.0961,0.812,0.69,Kinetik
0.886,102.065,2.04e-05,0.0103,0.759,0.489,Kinetik
0.903,120.044,0.0,0.0899,0.808,0.922,Kinetik
0.901,125.073,4.53e-06,0.238,0.85,0.678,Kinetik
0.937,132.067,0.0,0.00417,0.727,0.749,Kinetik
0.765,114.044,0.0,0.0112,0.746,0.737,Kinetik
0.87,124.032,0.0,0.00988,0.755,0.645,Kinetik
0.817,139.979,0.000103,0.0265,0.77,0.866,Kinetik
0.843,103.994,0.00106,0.135,0.807,0.473,Kinetik
0.809,111.01,0.0,0.312,0.709,0.788,Kinetik
0.907,111.015,0.0021,0.0865,0.774,0.691,Kinetik
0.869,120.029,0.0,0.115,0.676,0.594,Kinetik
0.911,122.035,0.000179,0.00795,0.809,0.64,Kinetik
0.771,135.972,0.000128,0.023,0.73,0.628,Kinetik
0.849,119.986,0.0,0.0192,0.935,0.551,Kinetik
0.755,123.962,1.09e-06,0.281,0.795,0.606,Kinetik
0.844,119.994,0.0123,0.118,0.793,0.591,Kinetik
0.801,139.998,0.0,0.395,0.779,0.72,Kinetik
0.82,112.005,0.0,0.00962,0.71,0.746,Kinetik
0.923,122.922,0.0,0.127,0.823,0.629,Kinetik
0.874,132.018,0.0,0.0122,0.697,0.775,Kinetik
0.842,107.952,0.0,0.157,0.82,0.653,Kinetik
0.832,131.986,0.0,0.294,0.795,0.773,Kinetik
0.89,114.942,1.89e-06,0.0895,0.738,0.75,Kinetik
0.907,126.004,3.11e-06,0.00122,0.785,0.685,Kinetik
0.756,121.936,0.0,0.0298,0.655,0.469,Kinetik
0.877,100.021,0.00852,0.0265,0.78,0.738,Kinetik
0.87,103.019,0.0,0.00653,0.751,0.412,Kinetik
0.77,103.005,0.0,0.167,0.765,0.581,Kinetik
0.967,124.024,0.000324,0.395,0.852,0.891,Kinetik
0.852,109.036,5.94e-06,0.488,0.82,0.82,Kinetik
0.777,139.989,0.0,0.0437,0.878,0.878,Kinetik
0.762,131.958,1.66e-06,0.333,0.852,0.907,Kinetik
0.948,120.025,0.00131,0.174,0.822,0.821,Kinetik
0.883,129.943,0.0,0.0238,0.657,0.461,Kinetik
0.898,121.967,0.0,0.0526,0.746,0.879,Kinetik
0.845,116.004,0.00157,0.0161,0.883,0.656,Kinetik
0.87,103.028,0.000675,0.0122,0.855,0.863,Kinetik
0.911,101.027,2.59e-06,0.155,0.776,0.56,Kinetik
0.843,135.01,0.0,0.0167,0.69,0.428,Kinetik
0.791,106.985,0.0,0.179,0.707,0.674,Kinetik
0.768,134.949,0.0,0.484,0.667,0.741,Kinetik
0.9,128.054,0.000111,0.00857,0.756,0.55,Kinetik
0.808,137.97,0.0,0.0335,0.892,0.701,Kinetik
0.857,126.051,0.0,0.00219,0.708,0.449,Kinetik
0.954,128.951,0.0107,0.0143,0.769,0.682,Kinetik
0.787,124.949,0.0,0.0156,0.765,0.381,Kinetik
0.812,119.996,7.81e-06,0.296,0.719,0.684,Kinetik
0.771,135.972,0.000128,0.023,0.73,0.628,Kinetik
0.881,103.053,4.45e-06,0.0457,0.692,0.432,Kinetik
0.947,100.024,7.34e-05,0.00632,0.683,0.67,Kinetik
0.868,111.991,0.000209,0.000907,0.738,0.377,Kinetik
0.903,116.988,0.000248,0.0121,0.808,0.473,Kinetik
0.902,129.681,0.000145,0.464,0.737,0.946,Kinetik
0.845,101.085,0.0,0.0132,0.731,0.484,Kinetik
0.926,106.987,0.0,0.0376,0.74,0.571,Kinetik
0.841,106.99,0.0,0.0312,0.739,0.562,Kinetik
0.807,136.979,0.0,0.11,0.812,0.4,Kinetik
0.906,101.029,0.0,0.00424,0.716,0.763,Kinetik
0.762,109.97,1.41e-06,0.0358,0.794,0.482,Kinetik
0.959,128.981,0.00188,0.0296,0.708,0.644,Kinetik
0.817,139.979,0.000103,0.0265,0.77,0.866,Kinetik
0.858,112.999,0.0,0.0487,0.786,0.649,Kinetik
0.854,119.996,0.00152,0.0418,0.863,0.784,Kinetik
0.751,121.983,0.437,0.00194,0.8,0.354,Kinetik
0.814,124.028,1.92e-05,0.0735,0.781,0.546,Kinetik
0.861,118.089,4.73e-05,0.106,0.709,0.779,Kinetik
0.98,131.037,0.0546,0.374,0.748,0.887,Kinetik
0.795,100.954,0.0,0.0632,0.732,0.693,Kinetik
0.761,122.008,2.98e-05,0.0734,0.828,0.897,Kinetik
0.856,101.988,0.000342,0.293,0.672,0.723,Kinetik
0.918,126.016,0.000256,0.153,0.666,0.814,Kinetik
0.822,102.042,0.0,0.0652,0.717,0.764,Kinetik
0.903,125.032,0.0,0.00503,0.651,0.658,Kinetik
0.762,110.043,0.0,0.0224,0.779,0.859,Kinetik
0.844,120.032,0.0,0.52,0.733,0.819,Kinetik
0.77,139.968,8.9e-06,0.135,0.711,0.927,Kinetik
0.926,100.034,0.0,0.0127,0.769,0.551,Kinetik
0.761,121.971,0.0,0.242,0.761,0.484,Kinetik
0.935,118.694,0.0,0.284,0.691,0.71,Kinetik
0.784,119.956,0.00303,0.147,0.79,0.399,Kinetik
0.765,114.044,0.0,0.0112,0.746,0.737,Kinetik
0.906,100.003,0.000337,0.225,0.798,0.721,Kinetik
0.753,119.976,0.00544,0.0122,0.668,0.495,Kinetik
0.851,123.028,0.00587,0.184,0.912,0.623,Kinetik
0.89,129.976,9e-06,0.0943,0.802,0.789,Kinetik
0.906,125.023,0.0,0.0929,0.723,0.393,Kinetik
0.855,126.035,0.0,0.00481,0.733,0.42,Kinetik
0.762,130.014,6.76e-06,0.267,0.837,0.912,Kinetik
0.96,116.024,0.0,0.0808,0.704,0.751,Kinetik
0.853,125.0,4.23e-05,0.00116,0.79,0.713,Kinetik
0.852,129.946,0.00016,0.0525,0.708,0.396,Kinetik
0.793,123.031,0.0,0.0872,0.792,0.775,Kinetik
0.941,129.978,2.11e-06,0.0111,0.75,0.867,Kinetik
0.8,137.997,0.0,0.254,0.778,0.585,Kinetik
0.903,132.006,0.000377,0.413,0.723,0.443,Kinetik
0.922,112.309,2.3e-06,0.646,0.84,0.734,Kinetik
0.825,119.974,0.00191,0.127,0.796,0.666,Kinetik
0.91,123.983,0.0,0.171,0.753,0.825,Kinetik
0.868,124.952,4.85e-06,0.0225,0.748,0.513,Kinetik
0.961,116.037,0.0,0.00512,0.749,0.859,Kinetik
0.932,124.006,4.31e-06,0.0205,0.753,0.918,Kinetik
0.756,121.936,0.0,0.0298,0.655,0.469,Kinetik
0.827,123.96,0.000973,0.299,0.779,0.863,Kinetik
0.87,115.016,0.0238,0.0575,0.832,0.656,Kinetik
0.797,119.978,7.77e-06,0.00533,0.817,0.361,Kinetik
0.786,109.996,7.79e-06,0.172,0.784,0.786,Kinetik
0.918,100.024,0.0,0.141,0.722,0.831,Kinetik
0.947,128.957,0.0102,0.0142,0.769,0.678,Kinetik
0.913,137.981,3.72e-06,0.0514,0.702,0.735,Kinetik
0.848,112.021,0.000247,0.000913,0.734,0.37,Kinetik
0.937,132.067,0.0,0.00417,0.727,0.749,Kinetik
0.868,100.005,0.0,0.438,0.717,0.552,Kinetik
0.918,103.225,0.0103,0.308,0.656,0.782,Kinetik
0.941,102.969,0.0,0.131,0.703,0.758,Kinetik
0.787,108.007,0.0,0.118,0.874,0.896,Kinetik
0.797,105.025,0.0,0.0821,0.882,0.824,Kinetik
0.941,137.989,0.0,0.135,0.69,0.52,Kinetik
0.802,132.02,0.0,0.102,0.764,0.323,Kinetik
0.902,114.953,0.00257,0.0868,0.839,0.639,Kinetik
0.767,110.994,0.0,0.0308,0.807,0.855,Kinetik
0.859,124.958,0.0,0.0302,0.691,0.541,Kinetik
0.896,119.959,0.0,0.179,0.695,0.508,Kinetik
0.845,139.936,0.0,0.0296,0.703,0.428,Kinetik
0.905,131.003,0.00385,0.041,0.856,0.805,Kinetik
0.801,109.965,0.0,0.278,0.847,0.709,Kinetik
0.887,135.034,5.48e-06,0.276,0.8,0.487,Kinetik
0.822,131.736,0.455,0.096,0.72,0.88,Kinetik
0.839,136.141,0.0,0.0109,0.713,0.883,Kinetik
0.778,112.991,0.358,0.101,0.824,0.716,Kinetik
0.864,129.987,0.49,2.36e-05,0.817,0.826,Kinetik
0.988,139.961,2.15e-06,0.181,0.795,0.889,Kinetik
0.908,130.034,0.000202,0.0654,0.826,0.853,Kinetik
0.905,130.038,0.0,0.122,0.918,0.625,Kinetik
0.794,129.779,0.0,0.312,0.878,0.485,Kinetik
0.776,121.721,0.0,0.0626,0.716,0.669,Kinetik
0.954,130.007,0.0194,0.000408,0.773,0.335,Kinetik
0.91,115.025,0.0,0.000567,0.671,0.595,Kinetik
0.761,114.001,0.0,0.0795,0.897,0.815,Kinetik
0.92,120.0,0.0,0.00669,0.97,0.78,Kinetik
0.879,116.861,0.0,0.175,0.971,0.937,Kinetik
0.979,132.17,1.42e-06,0.013,0.669,0.467,Kinetik
0.866,124.584,0.00263,0.00109,0.705,0.83,Kinetik
0.851,128.987,0.0179,0.033,0.966,0.867,Kinetik
0.84,109.976,0.0,0.0162,0.729,0.771,Kinetik
0.76,134.021,0.0,0.298,0.901,0.638,Kinetik
0.823,100.023,0.0,0.148,0.9,0.728,Kinetik
0.798,115.271,0.0169,0.179,0.876,0.796,Kinetik
0.775,125.975,0.0,0.0389,0.686,0.577,Kinetik
0.778,127.933,1.04e-06,0.0856,0.94,0.684,Kinetik
0.853,124.913,0.117,0.0482,0.769,0.936,Kinetik
0.884,139.993,0.0,0.237,0.849,0.781,Kinetik
0.868,115.964,0.0,0.0759,0.971,0.648,Kinetik
0.879,105.083,0.0,0.264,0.849,0.5,Kinetik
0.82,127.984,0.0,0.0403,0.844,0.921,Kinetik
0.913,105.991,2.9e-05,0.19,0.87,0.898,Kinetik
0.769,132.945,0.0,0.102,0.816,0.62,Kinetik
0.762,113.152,0.0,0.295,0.828,0.962,Kinetik
0.833,133.353,0.0,0.146,0.748,0.754,Kinetik
0.806,110.943,0.000722,0.135,0.885,0.748,Kinetik
0.783,110.062,0.0,0.266,0.783,0.918,Kinetik
0.788,125.017,0.0,0.124,0.829,0.929,Kinetik
0.924,115.995,0.0,0.0484,0.921,0.58,Kinetik
0.961,111.984,1.5e-06,0.0338,0.672,0.738,Kinetik
